longitude,latitude,depth,vs
-121.6,45.0,7,3.5006
-121.6,45.0,8,3.502
-121.6,45.0,9,3.6874
-121.6,45.0,10,3.787
-121.6,45.0,11,3.7189
-121.6,45.0,12,3.6466
-121.6,45.0,13,3.64
-121.6,45.0,14,3.6546
-121.6,45.0,15,3.6158
-121.6,45.0,16,3.5137
-121.6,45.0,17,3.413
-121.6,45.0,18,3.3658
-121.6,45.0,19,3.3763
-121.6,45.0,20,3.423
-121.6,45.0,21,3.4711
-121.6,45.0,22,3.5112
-121.6,45.0,23,3.5452
-121.6,45.0,24,3.5725
-121.6,45.0,25,3.5885
-121.6,45.0,26,3.5876
-121.6,45.0,27,3.5756
-121.6,45.0,28,3.5631
-121.6,45.0,29,3.5636
-121.6,45.0,30,3.5889
-121.6,45.0,31,3.6494
-121.6,45.0,32,3.7558
-121.6,45.0,33,3.9117
-121.6,45.0,34,4.1128
-121.6,45.0,35,4.345
-121.6,45.0,36,4.5868
-121.6,45.0,37,4.8152
-121.6,45.0,38,5.0124
-121.6,45.0,39,5.1653
-121.6,45.0,40,5.268
-121.6,45.2,-1,2.5401
-121.6,45.2,0,2.7418
-121.6,45.2,1,3.093
-121.6,45.2,2,3.3194
-121.6,45.2,3,3.5241
-121.6,45.2,4,3.7018
-121.6,45.2,5,3.8274
-121.6,45.2,6,3.8087
-121.6,45.2,7,3.6491
-121.6,45.2,8,3.5218
-121.6,45.2,9,3.5159
-121.6,45.2,10,3.5098
-121.6,45.2,11,3.4462
-121.6,45.2,12,3.3415
-121.6,45.2,13,3.321
-121.6,45.2,14,3.3574
-121.6,45.2,15,3.3804
-121.6,45.2,16,3.4422
-121.6,45.2,17,3.4724
-121.6,45.2,18,3.4798
-121.6,45.2,19,3.5345
-121.6,45.2,20,3.6092
-121.6,45.2,21,3.6536
-121.6,45.2,22,3.6937
-121.6,45.2,23,3.7286
-121.6,45.2,24,3.7503
-121.6,45.2,25,3.7558
-121.6,45.2,26,3.7525
-121.6,45.2,27,3.7455
-121.6,45.2,28,3.7403
-121.6,45.2,29,3.7412
-121.6,45.2,30,3.7579
-121.6,45.2,31,3.7968
-121.6,45.2,32,3.8588
-121.6,45.2,33,3.9434
-121.6,45.2,34,4.0481
-121.6,45.2,35,4.1669
-121.6,45.2,36,4.2938
-121.6,45.2,37,4.4202
-121.6,45.2,38,4.5407
-121.6,45.2,39,4.6503
-121.6,45.2,40,4.7431
-121.6,45.4,-1,2.5514
-121.6,45.4,0,2.7431
-121.6,45.4,1,3.0891
-121.6,45.4,2,3.3142
-121.6,45.4,3,3.5203
-121.6,45.4,4,3.6988
-121.6,45.4,5,3.8205
-121.6,45.4,6,3.8107
-121.6,45.4,7,3.6632
-121.6,45.4,8,3.5321
-121.6,45.4,9,3.5184
-121.6,45.4,10,3.519
-121.6,45.4,11,3.4696
-121.6,45.4,12,3.3805
-121.6,45.4,13,3.355
-121.6,45.4,14,3.3837
-121.6,45.4,15,3.419
-121.6,45.4,16,3.4819
-121.6,45.4,17,3.5118
-121.6,45.4,18,3.5234
-121.6,45.4,19,3.5679
-121.6,45.4,20,3.6195
-121.6,45.4,21,3.6459
-121.6,45.4,22,3.6772
-121.6,45.4,23,3.7102
-121.6,45.4,24,3.7325
-121.6,45.4,25,3.7424
-121.6,45.4,26,3.7429
-121.6,45.4,27,3.7401
-121.6,45.4,28,3.7364
-121.6,45.4,29,3.7359
-121.6,45.4,30,3.7491
-121.6,45.4,31,3.7818
-121.6,45.4,32,3.8359
-121.6,45.4,33,3.9125
-121.6,45.4,34,4.0096
-121.6,45.4,35,4.1221
-121.6,45.4,36,4.2434
-121.6,45.4,37,4.3661
-121.6,45.4,38,4.4842
-121.6,45.4,39,4.5929
-121.6,45.4,40,4.6869
-121.6,45.6,0,2.7319
-121.6,45.6,1,2.7146
-121.6,45.6,2,2.7957
-121.6,45.6,3,2.8414
-121.6,45.6,4,3.0354
-121.6,45.6,5,3.187
-121.6,45.6,6,3.2554
-121.6,45.6,7,3.3685
-121.6,45.6,8,3.4118
-121.6,45.6,9,3.442
-121.6,45.6,10,3.5036
-121.6,45.6,11,3.5447
-121.6,45.6,12,3.5743
-121.6,45.6,13,3.6096
-121.6,45.6,14,3.658
-121.6,45.6,15,3.731
-121.6,45.6,16,3.8047
-121.6,45.6,17,3.8654
-121.6,45.6,18,3.9114
-121.6,45.6,19,3.9315
-121.6,45.6,20,3.9094
-121.6,45.6,21,3.8496
-121.6,45.6,22,3.7771
-121.6,45.6,23,3.7105
-121.6,45.6,24,3.667
-121.6,45.6,25,3.6575
-121.6,45.6,26,3.6807
-121.6,45.6,27,3.7231
-121.6,45.6,28,3.7692
-121.6,45.6,29,3.8045
-121.6,45.6,30,3.8238
-121.6,45.6,31,3.829
-121.6,45.6,32,3.8264
-121.6,45.6,33,3.8257
-121.6,45.6,34,3.837
-121.6,45.6,35,3.8648
-121.6,45.6,36,3.9106
-121.6,45.6,37,3.9705
-121.6,45.6,38,4.0381
-121.6,45.6,39,4.1069
-121.6,45.6,40,4.1699
-121.6,45.8,0,2.743
-121.6,45.8,1,2.7444
-121.6,45.8,2,2.8094
-121.6,45.8,3,2.9211
-121.6,45.8,4,2.9432
-121.6,45.8,5,3.0556
-121.6,45.8,6,3.2258
-121.6,45.8,7,3.3832
-121.6,45.8,8,3.5155
-121.6,45.8,9,3.6051
-121.6,45.8,10,3.6724
-121.6,45.8,11,3.7423
-121.6,45.8,12,3.7785
-121.6,45.8,13,3.7734
-121.6,45.8,14,3.7274
-121.6,45.8,15,3.6669
-121.6,45.8,16,3.647
-121.6,45.8,17,3.645
-121.6,45.8,18,3.6488
-121.6,45.8,19,3.6694
-121.6,45.8,20,3.6966
-121.6,45.8,21,3.7195
-121.6,45.8,22,3.7547
-121.6,45.8,23,3.8089
-121.6,45.8,24,3.8626
-121.6,45.8,25,3.906
-121.6,45.8,26,3.9389
-121.6,45.8,27,3.9624
-121.6,45.8,28,3.9778
-121.6,45.8,29,3.9879
-121.6,45.8,30,3.9957
-121.6,45.8,31,4.0018
-121.6,45.8,32,4.0053
-121.6,45.8,33,4.006
-121.6,45.8,34,4.0039
-121.6,45.8,35,3.9996
-121.6,45.8,36,3.9939
-121.6,45.8,37,3.9887
-121.6,45.8,38,3.985
-121.6,45.8,39,3.9848
-121.6,45.8,40,3.9899
-121.6,46.0,-1,2.7326
-121.6,46.0,0,2.7367
-121.6,46.0,1,2.8002
-121.6,46.0,2,2.9087
-121.6,46.0,3,2.9253
-121.6,46.0,4,3.0391
-121.6,46.0,5,3.2139
-121.6,46.0,6,3.3819
-121.6,46.0,7,3.5269
-121.6,46.0,8,3.6024
-121.6,46.0,9,3.6472
-121.6,46.0,10,3.7071
-121.6,46.0,11,3.742
-121.6,46.0,12,3.7337
-121.6,46.0,13,3.6726
-121.6,46.0,14,3.6018
-121.6,46.0,15,3.5799
-121.6,46.0,16,3.5708
-121.6,46.0,17,3.567
-121.6,46.0,18,3.5794
-121.6,46.0,19,3.5966
-121.6,46.0,20,3.6148
-121.6,46.0,21,3.6546
-121.6,46.0,22,3.7146
-121.6,46.0,23,3.7693
-121.6,46.0,24,3.8128
-121.6,46.0,25,3.8464
-121.6,46.0,26,3.8714
-121.6,46.0,27,3.89
-121.6,46.0,28,3.9052
-121.6,46.0,29,3.9191
-121.6,46.0,30,3.9311
-121.6,46.0,31,3.939
-121.6,46.0,32,3.9416
-121.6,46.0,33,3.9373
-121.6,46.0,34,3.9264
-121.6,46.0,35,3.911
-121.6,46.0,36,3.8927
-121.6,46.0,37,3.8755
-121.6,46.0,38,3.8635
-121.6,46.0,39,3.86
-121.6,46.0,40,3.8682
-121.6,46.2,-1,3.0314
-121.6,46.2,0,3.0606
-121.6,46.2,1,3.1279
-121.6,46.2,2,3.176
-121.6,46.2,3,3.2232
-121.6,46.2,4,3.2714
-121.6,46.2,5,3.3555
-121.6,46.2,6,3.4025
-121.6,46.2,7,3.3696
-121.6,46.2,8,3.346
-121.6,46.2,9,3.3776
-121.6,46.2,10,3.4294
-121.6,46.2,11,3.446
-121.6,46.2,12,3.4251
-121.6,46.2,13,3.4078
-121.6,46.2,14,3.4194
-121.6,46.2,15,3.4612
-121.6,46.2,16,3.5086
-121.6,46.2,17,3.5539
-121.6,46.2,18,3.5853
-121.6,46.2,19,3.6048
-121.6,46.2,20,3.6232
-121.6,46.2,21,3.6536
-121.6,46.2,22,3.6947
-121.6,46.2,23,3.7314
-121.6,46.2,24,3.7579
-121.6,46.2,25,3.7707
-121.6,46.2,26,3.77
-121.6,46.2,27,3.7586
-121.6,46.2,28,3.7412
-121.6,46.2,29,3.7227
-121.6,46.2,30,3.7074
-121.6,46.2,31,3.6984
-121.6,46.2,32,3.6981
-121.6,46.2,33,3.7083
-121.6,46.2,34,3.7303
-121.6,46.2,35,3.7625
-121.6,46.2,36,3.8039
-121.6,46.2,37,3.8517
-121.6,46.2,38,3.9026
-121.6,46.2,39,3.9529
-121.6,46.2,40,3.9987
-121.6,46.4,-1,3.0282
-121.6,46.4,0,3.0461
-121.6,46.4,1,3.1048
-121.6,46.4,2,3.1531
-121.6,46.4,3,3.2036
-121.6,46.4,4,3.2828
-121.6,46.4,5,3.3678
-121.6,46.4,6,3.4062
-121.6,46.4,7,3.3892
-121.6,46.4,8,3.3809
-121.6,46.4,9,3.4276
-121.6,46.4,10,3.4849
-121.6,46.4,11,3.4958
-121.6,46.4,12,3.4667
-121.6,46.4,13,3.4224
-121.6,46.4,14,3.4179
-121.6,46.4,15,3.4589
-121.6,46.4,16,3.5084
-121.6,46.4,17,3.567
-121.6,46.4,18,3.6252
-121.6,46.4,19,3.6585
-121.6,46.4,20,3.6706
-121.6,46.4,21,3.6771
-121.6,46.4,22,3.691
-121.6,46.4,23,3.7024
-121.6,46.4,24,3.7078
-121.6,46.4,25,3.707
-121.6,46.4,26,3.6994
-121.6,46.4,27,3.6863
-121.6,46.4,28,3.6711
-121.6,46.4,29,3.658
-121.6,46.4,30,3.6499
-121.6,46.4,31,3.6482
-121.6,46.4,32,3.6542
-121.6,46.4,33,3.6686
-121.6,46.4,34,3.6933
-121.6,46.4,35,3.7284
-121.6,46.4,36,3.7725
-121.6,46.4,37,3.8246
-121.6,46.4,38,3.8791
-121.6,46.4,39,3.9334
-121.6,46.4,40,3.9819
-121.6,46.6,-1,2.9631
-121.6,46.6,0,2.9837
-121.6,46.6,1,3.0358
-121.6,46.6,2,3.0929
-121.6,46.6,3,3.1264
-121.6,46.6,4,3.2306
-121.6,46.6,5,3.2859
-121.6,46.6,6,3.3304
-121.6,46.6,7,3.3671
-121.6,46.6,8,3.4133
-121.6,46.6,9,3.4927
-121.6,46.6,10,3.5429
-121.6,46.6,11,3.547
-121.6,46.6,12,3.5336
-121.6,46.6,13,3.5155
-121.6,46.6,14,3.529
-121.6,46.6,15,3.5558
-121.6,46.6,16,3.5719
-121.6,46.6,17,3.6061
-121.6,46.6,18,3.6557
-121.6,46.6,19,3.6853
-121.6,46.6,20,3.685
-121.6,46.6,21,3.6696
-121.6,46.6,22,3.6511
-121.6,46.6,23,3.6306
-121.6,46.6,24,3.6147
-121.6,46.6,25,3.6072
-121.6,46.6,26,3.6085
-121.6,46.6,27,3.6157
-121.6,46.6,28,3.6278
-121.6,46.6,29,3.6421
-121.6,46.6,30,3.6578
-121.6,46.6,31,3.6734
-121.6,46.6,32,3.6909
-121.6,46.6,33,3.7118
-121.6,46.6,34,3.7394
-121.6,46.6,35,3.7764
-121.6,46.6,36,3.8226
-121.6,46.6,37,3.8775
-121.6,46.6,38,3.9361
-121.6,46.6,39,3.9933
-121.6,46.6,40,4.0441
-121.6,46.8,-1,3.0178
-121.6,46.8,0,3.0676
-121.6,46.8,1,3.165
-121.6,46.8,2,3.2615
-121.6,46.8,3,3.3312
-121.6,46.8,4,3.3723
-121.6,46.8,5,3.425
-121.6,46.8,6,3.4515
-121.6,46.8,7,3.4365
-121.6,46.8,8,3.4226
-121.6,46.8,9,3.4509
-121.6,46.8,10,3.4808
-121.6,46.8,11,3.4844
-121.6,46.8,12,3.478
-121.6,46.8,13,3.4742
-121.6,46.8,14,3.4814
-121.6,46.8,15,3.4932
-121.6,46.8,16,3.4922
-121.6,46.8,17,3.4917
-121.6,46.8,18,3.5092
-121.6,46.8,19,3.5378
-121.6,46.8,20,3.5685
-121.6,46.8,21,3.5987
-121.6,46.8,22,3.6259
-121.6,46.8,23,3.6484
-121.6,46.8,24,3.6645
-121.6,46.8,25,3.6753
-121.6,46.8,26,3.6814
-121.6,46.8,27,3.6844
-121.6,46.8,28,3.6862
-121.6,46.8,29,3.6894
-121.6,46.8,30,3.6958
-121.6,46.8,31,3.7061
-121.6,46.8,32,3.7209
-121.6,46.8,33,3.7408
-121.6,46.8,34,3.766
-121.6,46.8,35,3.7973
-121.6,46.8,36,3.8334
-121.6,46.8,37,3.8738
-121.6,46.8,38,3.917
-121.6,46.8,39,3.9601
-121.6,46.8,40,3.9994
-121.6,47.0,-1,3.1736
-121.6,47.0,0,3.2449
-121.6,47.0,1,3.369
-121.6,47.0,2,3.4647
-121.6,47.0,3,3.5596
-121.6,47.0,4,3.5784
-121.6,47.0,5,3.5931
-121.6,47.0,6,3.6403
-121.6,47.0,7,3.6265
-121.6,47.0,8,3.5412
-121.6,47.0,9,3.4697
-121.6,47.0,10,3.4564
-121.6,47.0,11,3.4608
-121.6,47.0,12,3.4543
-121.6,47.0,13,3.4418
-121.6,47.0,14,3.4267
-121.6,47.0,15,3.4284
-121.6,47.0,16,3.4359
-121.6,47.0,17,3.4169
-121.6,47.0,18,3.402
-121.6,47.0,19,3.4109
-121.6,47.0,20,3.4354
-121.6,47.0,21,3.4709
-121.6,47.0,22,3.5268
-121.6,47.0,23,3.5934
-121.6,47.0,24,3.6528
-121.6,47.0,25,3.6988
-121.6,47.0,26,3.7282
-121.6,47.0,27,3.7412
-121.6,47.0,28,3.741
-121.6,47.0,29,3.7322
-121.6,47.0,30,3.7183
-121.6,47.0,31,3.7036
-121.6,47.0,32,3.6904
-121.6,47.0,33,3.6825
-121.6,47.0,34,3.6824
-121.6,47.0,35,3.6924
-121.6,47.0,36,3.714
-121.6,47.0,37,3.7463
-121.6,47.0,38,3.7887
-121.6,47.0,39,3.8377
-121.6,47.0,40,3.8886
-121.6,47.2,-1,2.7394
-121.6,47.2,0,2.7862
-121.6,47.2,1,2.8854
-121.6,47.2,2,3.0092
-121.6,47.2,3,3.1083
-121.6,47.2,4,3.2038
-121.6,47.2,5,3.2907
-121.6,47.2,6,3.3591
-121.6,47.2,7,3.3947
-121.6,47.2,8,3.4111
-121.6,47.2,9,3.4494
-121.6,47.2,10,3.5071
-121.6,47.2,11,3.5406
-121.6,47.2,12,3.5431
-121.6,47.2,13,3.5368
-121.6,47.2,14,3.5378
-121.6,47.2,15,3.5554
-121.6,47.2,16,3.5701
-121.6,47.2,17,3.5783
-121.6,47.2,18,3.5865
-121.6,47.2,19,3.5943
-121.6,47.2,20,3.6006
-121.6,47.2,21,3.6141
-121.6,47.2,22,3.6341
-121.6,47.2,23,3.6525
-121.6,47.2,24,3.6676
-121.6,47.2,25,3.6806
-121.6,47.2,26,3.6927
-121.6,47.2,27,3.7045
-121.6,47.2,28,3.7162
-121.6,47.2,29,3.7275
-121.6,47.2,30,3.7377
-121.6,47.2,31,3.7468
-121.6,47.2,32,3.7549
-121.6,47.2,33,3.7639
-121.6,47.2,34,3.7748
-121.6,47.2,35,3.7911
-121.6,47.2,36,3.8141
-121.6,47.2,37,3.8452
-121.6,47.2,38,3.8844
-121.6,47.2,39,3.9292
-121.6,47.2,40,3.9775
-121.6,47.4,-1,2.462
-121.6,47.4,0,2.5043
-121.6,47.4,1,2.6628
-121.6,47.4,2,2.856
-121.6,47.4,3,3.011
-121.6,47.4,4,3.1463
-121.6,47.4,5,3.301
-121.6,47.4,6,3.422
-121.6,47.4,7,3.4767
-121.6,47.4,8,3.5005
-121.6,47.4,9,3.5308
-121.6,47.4,10,3.5667
-121.6,47.4,11,3.5921
-121.6,47.4,12,3.6109
-121.6,47.4,13,3.6105
-121.6,47.4,14,3.5993
-121.6,47.4,15,3.5908
-121.6,47.4,16,3.5772
-121.6,47.4,17,3.563
-121.6,47.4,18,3.5566
-121.6,47.4,19,3.56
-121.6,47.4,20,3.577
-121.6,47.4,21,3.606
-121.6,47.4,22,3.6428
-121.6,47.4,23,3.6819
-121.6,47.4,24,3.7196
-121.6,47.4,25,3.7517
-121.6,47.4,26,3.7768
-121.6,47.4,27,3.7931
-121.6,47.4,28,3.8002
-121.6,47.4,29,3.7993
-121.6,47.4,30,3.7908
-121.6,47.4,31,3.7777
-121.6,47.4,32,3.7635
-121.6,47.4,33,3.7523
-121.6,47.4,34,3.7465
-121.6,47.4,35,3.749
-121.6,47.4,36,3.7597
-121.6,47.4,37,3.7786
-121.6,47.4,38,3.8024
-121.6,47.4,39,3.8309
-121.6,47.4,40,3.8604
-121.6,47.6,-1,2.9167
-121.6,47.6,0,2.9792
-121.6,47.6,1,3.074
-121.6,47.6,2,3.1354
-121.6,47.6,3,3.1993
-121.6,47.6,4,3.3167
-121.6,47.6,5,3.3536
-121.6,47.6,6,3.3219
-121.6,47.6,7,3.3154
-121.6,47.6,8,3.2931
-121.6,47.6,9,3.2764
-121.6,47.6,10,3.2788
-121.6,47.6,11,3.3161
-121.6,47.6,12,3.3292
-121.6,47.6,13,3.3511
-121.6,47.6,14,3.4207
-121.6,47.6,15,3.4858
-121.6,47.6,16,3.5597
-121.6,47.6,17,3.6373
-121.6,47.6,18,3.6902
-121.6,47.6,19,3.7163
-121.6,47.6,20,3.7338
-121.6,47.6,21,3.7464
-121.6,47.6,22,3.7455
-121.6,47.6,23,3.7353
-121.6,47.6,24,3.7217
-121.6,47.6,25,3.7082
-121.6,47.6,26,3.6977
-121.6,47.6,27,3.6939
-121.6,47.6,28,3.7002
-121.6,47.6,29,3.7163
-121.6,47.6,30,3.7403
-121.6,47.6,31,3.7665
-121.6,47.6,32,3.7914
-121.6,47.6,33,3.8105
-121.6,47.6,34,3.8221
-121.6,47.6,35,3.8268
-121.6,47.6,36,3.8272
-121.6,47.6,37,3.8287
-121.6,47.6,38,3.836
-121.6,47.6,39,3.8525
-121.6,47.6,40,3.8802
-121.6,47.8,-1,3.0297
-121.6,47.8,0,3.0865
-121.6,47.8,1,3.1663
-121.6,47.8,2,3.2055
-121.6,47.8,3,3.2524
-121.6,47.8,4,3.3404
-121.6,47.8,5,3.363
-121.6,47.8,6,3.3183
-121.6,47.8,7,3.2981
-121.6,47.8,8,3.2709
-121.6,47.8,9,3.2389
-121.6,47.8,10,3.2534
-121.6,47.8,11,3.2847
-121.6,47.8,12,3.3027
-121.6,47.8,13,3.3522
-121.6,47.8,14,3.4245
-121.6,47.8,15,3.513
-121.6,47.8,16,3.6143
-121.6,47.8,17,3.678
-121.6,47.8,18,3.7043
-121.6,47.8,19,3.7313
-121.6,47.8,20,3.7669
-121.6,47.8,21,3.7931
-121.6,47.8,22,3.8012
-121.6,47.8,23,3.7979
-121.6,47.8,24,3.7874
-121.6,47.8,25,3.7723
-121.6,47.8,26,3.7588
-121.6,47.8,27,3.7534
-121.6,47.8,28,3.7575
-121.6,47.8,29,3.7701
-121.6,47.8,30,3.7884
-121.6,47.8,31,3.8101
-121.6,47.8,32,3.8322
-121.6,47.8,33,3.8513
-121.6,47.8,34,3.8635
-121.6,47.8,35,3.8674
-121.6,47.8,36,3.8649
-121.6,47.8,37,3.8593
-121.6,47.8,38,3.8557
-121.6,47.8,39,3.8581
-121.6,47.8,40,3.8707
-121.6,48.0,-1,3.2721
-121.6,48.0,0,3.3153
-121.6,48.0,1,3.3566
-121.6,48.0,2,3.3709
-121.6,48.0,3,3.4064
-121.6,48.0,4,3.4159
-121.6,48.0,5,3.3871
-121.6,48.0,6,3.3574
-121.6,48.0,7,3.3105
-121.6,48.0,8,3.3153
-121.6,48.0,9,3.3371
-121.6,48.0,10,3.3834
-121.6,48.0,11,3.4376
-121.6,48.0,12,3.4463
-121.6,48.0,13,3.4485
-121.6,48.0,14,3.4369
-121.6,48.0,15,3.4765
-121.6,48.0,16,3.5643
-121.6,48.0,17,3.6253
-121.6,48.0,18,3.6508
-121.6,48.0,19,3.66
-121.6,48.0,20,3.6504
-121.6,48.0,21,3.6416
-121.6,48.0,22,3.6558
-121.6,48.0,23,3.682
-121.6,48.0,24,3.7096
-121.6,48.0,25,3.7343
-121.6,48.0,26,3.7553
-121.6,48.0,27,3.7701
-121.6,48.0,28,3.7818
-121.6,48.0,29,3.7972
-121.6,48.0,30,3.8207
-121.6,48.0,31,3.8528
-121.6,48.0,32,3.893
-121.6,48.0,33,3.9398
-121.6,48.0,34,3.99
-121.6,48.0,35,4.0393
-121.6,48.0,36,4.0831
-121.6,48.0,37,4.1176
-121.6,48.0,38,4.1413
-121.6,48.0,39,4.1543
-121.6,48.0,40,4.1593
-121.6,48.2,-1,3.2728
-121.6,48.2,0,3.2849
-121.6,48.2,1,3.2755
-121.6,48.2,2,3.3187
-121.6,48.2,3,3.3366
-121.6,48.2,4,3.317
-121.6,48.2,5,3.2827
-121.6,48.2,6,3.3631
-121.6,48.2,7,3.4385
-121.6,48.2,8,3.5022
-121.6,48.2,9,3.5713
-121.6,48.2,10,3.6209
-121.6,48.2,11,3.6802
-121.6,48.2,12,3.6968
-121.6,48.2,13,3.6761
-121.6,48.2,14,3.6473
-121.6,48.2,15,3.6102
-121.6,48.2,16,3.6168
-121.6,48.2,17,3.6578
-121.6,48.2,18,3.6882
-121.6,48.2,19,3.6969
-121.6,48.2,20,3.6967
-121.6,48.2,21,3.7
-121.6,48.2,22,3.7237
-121.6,48.2,23,3.775
-121.6,48.2,24,3.845
-121.6,48.2,25,3.9226
-121.6,48.2,26,3.9972
-121.6,48.2,27,4.0581
-121.6,48.2,28,4.099
-121.6,48.2,29,4.1202
-121.6,48.2,30,4.1283
-121.6,48.2,31,4.1297
-121.6,48.2,32,4.1326
-121.6,48.2,33,4.1418
-121.6,48.2,34,4.1593
-121.6,48.2,35,4.1831
-121.6,48.2,36,4.2081
-121.6,48.2,37,4.2286
-121.6,48.2,38,4.2412
-121.6,48.2,39,4.2453
-121.6,48.2,40,4.2433
-121.6,48.4,-1,3.0493
-121.6,48.4,0,3.0812
-121.6,48.4,1,3.1161
-121.6,48.4,2,3.1603
-121.6,48.4,3,3.2953
-121.6,48.4,4,3.3815
-121.6,48.4,5,3.3511
-121.6,48.4,6,3.2944
-121.6,48.4,7,3.3199
-121.6,48.4,8,3.4049
-121.6,48.4,9,3.5011
-121.6,48.4,10,3.5743
-121.6,48.4,11,3.6168
-121.6,48.4,12,3.6465
-121.6,48.4,13,3.6896
-121.6,48.4,14,3.7304
-121.6,48.4,15,3.7662
-121.6,48.4,16,3.8023
-121.6,48.4,17,3.8047
-121.6,48.4,18,3.775
-121.6,48.4,19,3.751
-121.6,48.4,20,3.7379
-121.6,48.4,21,3.7143
-121.6,48.4,22,3.6779
-121.6,48.4,23,3.6407
-121.6,48.4,24,3.6168
-121.6,48.4,25,3.61
-121.6,48.4,26,3.6239
-121.6,48.4,27,3.6591
-121.6,48.4,28,3.7109
-121.6,48.4,29,3.7763
-121.6,48.4,30,3.8519
-121.6,48.4,31,3.9345
-121.6,48.4,32,4.0187
-121.6,48.4,33,4.0989
-121.6,48.4,34,4.17
-121.6,48.4,35,4.2278
-121.6,48.4,36,4.2695
-121.6,48.4,37,4.2944
-121.6,48.4,38,4.3042
-121.6,48.4,39,4.301
-121.6,48.4,40,4.2895
-121.6,48.6,-1,3.0345
-121.6,48.6,0,3.0632
-121.6,48.6,1,3.0982
-121.6,48.6,2,3.1393
-121.6,48.6,3,3.254
-121.6,48.6,4,3.3299
-121.6,48.6,5,3.3049
-121.6,48.6,6,3.2555
-121.6,48.6,7,3.276
-121.6,48.6,8,3.3657
-121.6,48.6,9,3.4755
-121.6,48.6,10,3.5526
-121.6,48.6,11,3.5817
-121.6,48.6,12,3.606
-121.6,48.6,13,3.6635
-121.6,48.6,14,3.6944
-121.6,48.6,15,3.7062
-121.6,48.6,16,3.7238
-121.6,48.6,17,3.6945
-121.6,48.6,18,3.6414
-121.6,48.6,19,3.6232
-121.6,48.6,20,3.6281
-121.6,48.6,21,3.6073
-121.6,48.6,22,3.5668
-121.6,48.6,23,3.529
-121.6,48.6,24,3.5025
-121.6,48.6,25,3.4923
-121.6,48.6,26,3.5038
-121.6,48.6,27,3.5371
-121.6,48.6,28,3.5853
-121.6,48.6,29,3.6442
-121.6,48.6,30,3.7128
-121.6,48.6,31,3.789
-121.6,48.6,32,3.8676
-121.6,48.6,33,3.9433
-121.6,48.6,34,4.0116
-121.6,48.6,35,4.0686
-121.6,48.6,36,4.1112
-121.6,48.6,37,4.1385
-121.6,48.6,38,4.151
-121.6,48.6,39,4.1508
-121.6,48.6,40,4.1419
-121.6,48.8,-1,3.3244
-121.6,48.8,0,3.3543
-121.6,48.8,1,3.428
-121.6,48.8,2,3.4551
-121.6,48.8,3,3.4764
-121.6,48.8,4,3.4915
-121.6,48.8,5,3.4838
-121.6,48.8,6,3.496
-121.6,48.8,7,3.4561
-121.6,48.8,8,3.3684
-121.6,48.8,9,3.3562
-121.6,48.8,10,3.387
-121.6,48.8,11,3.3894
-121.6,48.8,12,3.3543
-121.6,48.8,13,3.3456
-121.6,48.8,14,3.349
-121.6,48.8,15,3.316
-121.6,48.8,16,3.2968
-121.6,48.8,17,3.2672
-121.6,48.8,18,3.242
-121.6,48.8,19,3.2614
-121.6,48.8,20,3.3009
-121.6,48.8,21,3.3272
-121.6,48.8,22,3.3561
-121.6,48.8,23,3.3884
-121.6,48.8,24,3.4207
-121.6,48.8,25,3.4497
-121.6,48.8,26,3.4749
-121.6,48.8,27,3.4952
-121.6,48.8,28,3.5086
-121.6,48.8,29,3.5159
-121.6,48.8,30,3.5227
-121.6,48.8,31,3.5341
-121.6,48.8,32,3.5568
-121.6,48.8,33,3.5946
-121.6,48.8,34,3.6491
-121.6,48.8,35,3.7181
-121.6,48.8,36,3.7944
-121.6,48.8,37,3.8717
-121.6,48.8,38,3.9409
-121.6,48.8,39,3.9953
-121.6,48.8,40,4.0302
-121.6,49.0,-1,3.3577
-121.6,49.0,0,3.3837
-121.6,49.0,1,3.4516
-121.6,49.0,2,3.4734
-121.6,49.0,3,3.4882
-121.6,49.0,4,3.4952
-121.6,49.0,5,3.4855
-121.6,49.0,6,3.5003
-121.6,49.0,7,3.4728
-121.6,49.0,8,3.3675
-121.6,49.0,9,3.3209
-121.6,49.0,10,3.3718
-121.6,49.0,11,3.4047
-121.6,49.0,12,3.36
-121.6,49.0,13,3.2751
-121.6,49.0,14,3.2179
-121.6,49.0,15,3.1796
-121.6,49.0,16,3.1575
-121.6,49.0,17,3.1201
-121.6,49.0,18,3.0843
-121.6,49.0,19,3.0693
-121.6,49.0,20,3.0657
-121.6,49.0,21,3.0801
-121.6,49.0,22,3.1171
-121.6,49.0,23,3.1608
-121.6,49.0,24,3.2033
-121.6,49.0,25,3.2421
-121.6,49.0,26,3.2752
-121.6,49.0,27,3.3032
-121.6,49.0,28,3.3246
-121.6,49.0,29,3.3416
-121.6,49.0,30,3.3597
-121.6,49.0,31,3.3835
-121.6,49.0,32,3.4189
-121.6,49.0,33,3.4712
-121.6,49.0,34,3.5426
-121.6,49.0,35,3.6319
-121.6,49.0,36,3.7328
-121.6,49.0,37,3.8356
-121.6,49.0,38,3.9322
-121.6,49.0,39,4.0124
-121.6,49.0,40,4.0715
-121.8,40.0,-1,2.406
-121.8,40.0,0,2.4914
-121.8,40.0,1,2.7242
-121.8,40.0,2,2.97
-121.8,40.0,3,3.2
-121.8,40.0,4,3.3704
