longitude,latitude,depth,vs
-122.4,48.4,75,4.5029
-122.4,48.4,76,4.4912
-122.4,48.4,77,4.4787
-122.4,48.4,78,4.4666
-122.4,48.4,79,4.4548
-122.4,48.4,80,4.4441
-122.4,48.6,41,4.045
-122.4,48.6,42,4.0557
-122.4,48.6,43,4.0722
-122.4,48.6,44,4.0929
-122.4,48.6,45,4.1167
-122.4,48.6,46,4.1413
-122.4,48.6,47,4.1649
-122.4,48.6,48,4.1833
-122.4,48.6,49,4.193
-122.4,48.6,50,4.1939
-122.4,48.6,51,4.1833
-122.4,48.6,52,4.1628
-122.4,48.6,53,4.1345
-122.4,48.6,54,4.1011
-122.4,48.6,55,4.0668
-122.4,48.6,56,4.0359
-122.4,48.6,57,4.0171
-122.4,48.6,58,4.0168
-122.4,48.6,59,4.0355
-122.4,48.6,60,4.07
-122.4,48.6,61,4.1185
-122.4,48.6,62,4.1756
-122.4,48.6,63,4.2335
-122.4,48.6,64,4.284
-122.4,48.6,65,4.3251
-122.4,48.6,66,4.3571
-122.4,48.6,67,4.3768
-122.4,48.6,68,4.3859
-122.4,48.6,69,4.3874
-122.4,48.6,70,4.3817
-122.4,48.6,71,4.3689
-122.4,48.6,72,4.3523
-122.4,48.6,73,4.333
-122.4,48.6,74,4.3141
-122.4,48.6,75,4.2963
-122.4,48.6,76,4.2794
-122.4,48.6,77,4.2622
-122.4,48.6,78,4.2455
-122.4,48.6,79,4.2305
-122.4,48.6,80,4.2183
-122.4,48.8,41,3.7904
-122.4,48.8,42,3.8041
-122.4,48.8,43,3.8231
-122.4,48.8,44,3.8469
-122.4,48.8,45,3.8737
-122.4,48.8,46,3.902
-122.4,48.8,47,3.9285
-122.4,48.8,48,3.9525
-122.4,48.8,49,3.9707
-122.4,48.8,50,3.9817
-122.4,48.8,51,3.9858
-122.4,48.8,52,3.981
-122.4,48.8,53,3.9682
-122.4,48.8,54,3.9496
-122.4,48.8,55,3.9309
-122.4,48.8,56,3.918
-122.4,48.8,57,3.9131
-122.4,48.8,58,3.9183
-122.4,48.8,59,3.9355
-122.4,48.8,60,3.966
-122.4,48.8,61,4.0067
-122.4,48.8,62,4.0516
-122.4,48.8,63,4.0984
-122.4,48.8,64,4.1442
-122.4,48.8,65,4.1847
-122.4,48.8,66,4.2174
-122.4,48.8,67,4.2387
-122.4,48.8,68,4.2474
-122.4,48.8,69,4.2457
-122.4,48.8,70,4.2362
-122.4,48.8,71,4.2218
-122.4,48.8,72,4.2046
-122.4,48.8,73,4.1871
-122.4,48.8,74,4.1687
-122.4,48.8,75,4.1512
-122.4,48.8,76,4.1367
-122.4,48.8,77,4.1267
-122.4,48.8,78,4.1212
-122.4,48.8,79,4.1196
-122.4,48.8,80,4.1187
-122.4,49.0,41,3.8863
-122.4,49.0,42,3.8468
-122.4,49.0,43,3.812
-122.4,49.0,44,3.7859
-122.4,49.0,45,3.7694
-122.4,49.0,46,3.7626
-122.4,49.0,47,3.7609
-122.4,49.0,48,3.7678
-122.4,49.0,49,3.7809
-122.4,49.0,50,3.7942
-122.4,49.0,51,3.8056
-122.4,49.0,52,3.8164
-122.4,49.0,53,3.8222
-122.4,49.0,54,3.822
-122.4,49.0,55,3.8214
-122.4,49.0,56,3.8251
-122.4,49.0,57,3.832
-122.4,49.0,58,3.8425
-122.4,49.0,59,3.859
-122.4,49.0,60,3.8799
-122.4,49.0,61,3.9058
-122.4,49.0,62,3.9392
-122.4,49.0,63,3.9753
-122.4,49.0,64,4.0091
-122.4,49.0,65,4.0367
-122.4,49.0,66,4.0599
-122.4,49.0,67,4.0797
-122.4,49.0,68,4.0946
-122.4,49.0,69,4.1006
-122.4,49.0,70,4.1
-122.4,49.0,71,4.0982
-122.4,49.0,72,4.0965
-122.4,49.0,73,4.0931
-122.4,49.0,74,4.0859
-122.4,49.0,75,4.0771
-122.4,49.0,76,4.0707
-122.4,49.0,77,4.0698
-122.4,49.0,78,4.0735
-122.4,49.0,79,4.0807
-122.4,49.0,80,4.0903
-122.0,45.0,41,4.2404
-122.0,45.0,42,4.2022
-122.0,45.0,43,4.1548
-122.0,45.0,44,4.1061
-122.0,45.0,45,4.0642
-122.0,45.0,46,4.038
-122.0,45.0,47,4.0329
-122.0,45.0,48,4.0532
-122.0,45.0,49,4.0985
-122.0,45.0,50,4.165
-122.0,45.0,51,4.2411
-122.0,45.0,52,4.316
-122.0,45.0,53,4.38
-122.0,45.0,54,4.4241
-122.0,45.0,55,4.4432
-122.0,45.0,56,4.4366
-122.0,45.0,57,4.4074
-122.0,45.0,58,4.3644
-122.0,45.0,59,4.3155
-122.0,45.0,60,4.2658
-122.0,45.0,61,4.2211
-122.0,45.0,62,4.1907
-122.0,45.0,63,4.1789
-122.0,45.0,64,4.1833
-122.0,45.0,65,4.2048
-122.0,45.0,66,4.2416
-122.0,45.0,67,4.2892
-122.0,45.0,68,4.3414
-122.0,45.0,69,4.3932
-122.0,45.0,70,4.4418
-122.0,45.0,71,4.4838
-122.0,45.0,72,4.514
-122.0,45.0,73,4.5318
-122.0,45.0,74,4.5388
-122.0,45.0,75,4.537
-122.0,45.0,76,4.5287
-122.0,45.0,77,4.5177
-122.0,45.0,78,4.5066
-122.0,45.0,79,4.4942
-122.0,45.0,80,4.481
-122.0,45.2,41,4.6449
-122.0,45.2,42,4.7446
-122.0,45.2,43,4.8016
-122.0,45.2,44,4.8116
-122.0,45.2,45,4.7786
-122.0,45.2,46,4.7112
-122.0,45.2,47,4.6196
-122.0,45.2,48,4.5159
-122.0,45.2,49,4.4158
-122.0,45.2,50,4.3395
-122.0,45.2,51,4.2925
-122.0,45.2,52,4.2729
-122.0,45.2,53,4.2743
-122.0,45.2,54,4.2895
-122.0,45.2,55,4.312
-122.0,45.2,56,4.3305
-122.0,45.2,57,4.3405
-122.0,45.2,58,4.3404
-122.0,45.2,59,4.3308
-122.0,45.2,60,4.3177
-122.0,45.2,61,4.3111
-122.0,45.2,62,4.3113
-122.0,45.2,63,4.3153
-122.0,45.2,64,4.3225
-122.0,45.2,65,4.3313
-122.0,45.2,66,4.3428
-122.0,45.2,67,4.3525
-122.0,45.2,68,4.343
-122.0,45.2,69,4.3065
-122.0,45.2,70,4.2519
-122.0,45.2,71,4.1882
-122.0,45.2,72,4.1303
-122.0,45.2,73,4.0851
-122.0,45.2,74,4.0553
-122.0,45.2,75,4.0487
-122.0,45.2,76,4.0717
-122.0,45.2,77,4.1181
-122.0,45.2,78,4.1765
-122.0,45.2,79,4.2367
-122.0,45.2,80,4.2929
-122.0,45.4,41,4.9789
-122.0,45.4,42,5.0689
-122.0,45.4,43,5.1323
-122.0,45.4,44,5.1664
-122.0,45.4,45,5.1715
-122.0,45.4,46,5.1502
-122.0,45.4,47,5.1047
-122.0,45.4,48,5.0408
-122.0,45.4,49,4.9634
-122.0,45.4,50,4.8803
-122.0,45.4,51,4.8005
-122.0,45.4,52,4.7243
-122.0,45.4,53,4.6511
-122.0,45.4,54,4.5845
-122.0,45.4,55,4.5275
-122.0,45.4,56,4.4801
-122.0,45.4,57,4.4384
-122.0,45.4,58,4.3995
-122.0,45.4,59,4.3599
-122.0,45.4,60,4.3203
-122.0,45.4,61,4.2869
-122.0,45.4,62,4.2591
-122.0,45.4,63,4.2329
-122.0,45.4,64,4.2063
-122.0,45.4,65,4.1795
-122.0,45.4,66,4.153
-122.0,45.4,67,4.128
-122.0,45.4,68,4.1113
-122.0,45.4,69,4.1006
-122.0,45.4,70,4.0813
-122.0,45.4,71,4.0541
-122.0,45.4,72,4.0318
-122.0,45.4,73,4.0196
-122.0,45.4,74,4.0095
-122.0,45.4,75,3.9962
-122.0,45.4,76,3.983
-122.0,45.4,77,3.9754
-122.0,45.4,78,3.9786
-122.0,45.4,79,3.9994
-122.0,45.4,80,4.0319
-122.0,45.6,41,4.5756
-122.0,45.6,42,4.6736
-122.0,45.6,43,4.7521
-122.0,45.6,44,4.8099
-122.0,45.6,45,4.847
-122.0,45.6,46,4.8676
-122.0,45.6,47,4.8748
-122.0,45.6,48,4.8672
-122.0,45.6,49,4.8523
-122.0,45.6,50,4.8348
-122.0,45.6,51,4.815
-122.0,45.6,52,4.791
-122.0,45.6,53,4.7671
-122.0,45.6,54,4.7441
-122.0,45.6,55,4.7195
-122.0,45.6,56,4.6903
-122.0,45.6,57,4.6513
-122.0,45.6,58,4.6018
-122.0,45.6,59,4.5429
-122.0,45.6,60,4.4741
-122.0,45.6,61,4.4008
-122.0,45.6,62,4.3222
-122.0,45.6,63,4.2401
-122.0,45.6,64,4.1586
-122.0,45.6,65,4.0815
-122.0,45.6,66,4.0197
-122.0,45.6,67,3.9814
-122.0,45.6,68,3.96
-122.0,45.6,69,3.9501
-122.0,45.6,70,3.9563
-122.0,45.6,71,3.98
-122.0,45.6,72,4.0094
-122.0,45.6,73,4.0336
-122.0,45.6,74,4.0453
-122.0,45.6,75,4.0429
-122.0,45.6,76,4.0289
-122.0,45.6,77,4.0118
-122.0,45.6,78,3.9969
-122.0,45.6,79,3.9876
-122.0,45.6,80,3.9922
-122.0,45.8,41,3.9608
-122.0,45.8,42,3.977
-122.0,45.8,43,3.9995
-122.0,45.8,44,4.0294
-122.0,45.8,45,4.0653
-122.0,45.8,46,4.1087
-122.0,45.8,47,4.1561
-122.0,45.8,48,4.2019
-122.0,45.8,49,4.2429
-122.0,45.8,50,4.2786
-122.0,45.8,51,4.307
-122.0,45.8,52,4.3289
-122.0,45.8,53,4.3443
-122.0,45.8,54,4.3537
-122.0,45.8,55,4.3571
-122.0,45.8,56,4.3597
-122.0,45.8,57,4.3617
-122.0,45.8,58,4.363
-122.0,45.8,59,4.3628
-122.0,45.8,60,4.3605
-122.0,45.8,61,4.3563
-122.0,45.8,62,4.3469
-122.0,45.8,63,4.33
-122.0,45.8,64,4.3061
-122.0,45.8,65,4.2785
-122.0,45.8,66,4.246
-122.0,45.8,67,4.2102
-122.0,45.8,68,4.1738
-122.0,45.8,69,4.1392
-122.0,45.8,70,4.1119
-122.0,45.8,71,4.095
-122.0,45.8,72,4.0895
-122.0,45.8,73,4.098
-122.0,45.8,74,4.1207
-122.0,45.8,75,4.1543
-122.0,45.8,76,4.1929
-122.0,45.8,77,4.2326
-122.0,45.8,78,4.273
-122.0,45.8,79,4.3102
-122.0,45.8,80,4.3444
-122.0,46.0,41,4.0458
-122.0,46.0,42,4.0937
-122.0,46.0,43,4.1334
-122.0,46.0,44,4.1613
-122.0,46.0,45,4.1756
-122.0,46.0,46,4.1722
-122.0,46.0,47,4.1451
-122.0,46.0,48,4.1037
-122.0,46.0,49,4.0615
-122.0,46.0,50,4.0194
-122.0,46.0,51,3.9833
-122.0,46.0,52,3.9584
-122.0,46.0,53,3.9489
-122.0,46.0,54,3.9566
-122.0,46.0,55,3.9805
-122.0,46.0,56,4.0176
-122.0,46.0,57,4.062
-122.0,46.0,58,4.1076
-122.0,46.0,59,4.1519
-122.0,46.0,60,4.1912
-122.0,46.0,61,4.2235
-122.0,46.0,62,4.2468
-122.0,46.0,63,4.2648
-122.0,46.0,64,4.2912
-122.0,46.0,65,4.3302
-122.0,46.0,66,4.3681
-122.0,46.0,67,4.3936
-122.0,46.0,68,4.411
-122.0,46.0,69,4.4269
-122.0,46.0,70,4.4399
-122.0,46.0,71,4.4458
-122.0,46.0,72,4.4463
-122.0,46.0,73,4.4431
-122.0,46.0,74,4.4378
-122.0,46.0,75,4.4296
-122.0,46.0,76,4.418
-122.0,46.0,77,4.4049
-122.0,46.0,78,4.3915
-122.0,46.0,79,4.3805
-122.0,46.0,80,4.3722
-122.0,46.2,41,3.9864
-122.0,46.2,42,4.047
-122.0,46.2,43,4.1086
-122.0,46.2,44,4.1667
-122.0,46.2,45,4.2167
-122.0,46.2,46,4.2547
-122.0,46.2,47,4.2765
-122.0,46.2,48,4.2856
-122.0,46.2,49,4.2884
-122.0,46.2,50,4.2865
-122.0,46.2,51,4.283
-122.0,46.2,52,4.2802
-122.0,46.2,53,4.2832
-122.0,46.2,54,4.2935
-122.0,46.2,55,4.3103
-122.0,46.2,56,4.3344
-122.0,46.2,57,4.3631
-122.0,46.2,58,4.3923
-122.0,46.2,59,4.4207
-122.0,46.2,60,4.4471
-122.0,46.2,61,4.4686
-122.0,46.2,62,4.4842
-122.0,46.2,63,4.4932
-122.0,46.2,64,4.5011
-122.0,46.2,65,4.5094
-122.0,46.2,66,4.5139
-122.0,46.2,67,4.5108
-122.0,46.2,68,4.501
-122.0,46.2,69,4.487
-122.0,46.2,70,4.4711
-122.0,46.2,71,4.454
-122.0,46.2,72,4.4369
-122.0,46.2,73,4.419
-122.0,46.2,74,4.3997
-122.0,46.2,75,4.3816
-122.0,46.2,76,4.3644
-122.0,46.2,77,4.3454
-122.0,46.2,78,4.3255
-122.0,46.2,79,4.306
-122.0,46.2,80,4.2874
-122.0,46.4,41,4.1208
-122.0,46.4,42,4.1687
-122.0,46.4,43,4.2091
-122.0,46.4,44,4.2399
-122.0,46.4,45,4.2617
-122.0,46.4,46,4.2736
-122.0,46.4,47,4.2751
-122.0,46.4,48,4.2695
-122.0,46.4,49,4.2614
-122.0,46.4,50,4.2485
-122.0,46.4,51,4.233
-122.0,46.4,52,4.2153
-122.0,46.4,53,4.198
-122.0,46.4,54,4.1841
-122.0,46.4,55,4.1748
-122.0,46.4,56,4.1702
-122.0,46.4,57,4.1694
-122.0,46.4,58,4.1722
-122.0,46.4,59,4.1788
-122.0,46.4,60,4.1885
-122.0,46.4,61,4.1989
-122.0,46.4,62,4.2069
-122.0,46.4,63,4.2141
-122.0,46.4,64,4.2214
-122.0,46.4,65,4.2252
-122.0,46.4,66,4.2221
-122.0,46.4,67,4.2164
-122.0,46.4,68,4.2107
-122.0,46.4,69,4.2048
-122.0,46.4,70,4.2011
-122.0,46.4,71,4.2014
-122.0,46.4,72,4.2058
-122.0,46.4,73,4.213
-122.0,46.4,74,4.2227
-122.0,46.4,75,4.2343
-122.0,46.4,76,4.247
-122.0,46.4,77,4.2603
-122.0,46.4,78,4.2728
-122.0,46.4,79,4.2805
-122.0,46.4,80,4.2826
-122.0,46.6,41,4.1925
-122.0,46.6,42,4.2347
-122.0,46.6,43,4.2651
-122.0,46.6,44,4.2817
-122.0,46.6,45,4.2847
-122.0,46.6,46,4.2736
-122.0,46.6,47,4.2483
-122.0,46.6,48,4.2124
-122.0,46.6,49,4.1727
-122.0,46.6,50,4.1341
-122.0,46.6,51,4.0982
-122.0,46.6,52,4.0681
-122.0,46.6,53,4.048
-122.0,46.6,54,4.0379
-122.0,46.6,55,4.0366
-122.0,46.6,56,4.0424
-122.0,46.6,57,4.0525
-122.0,46.6,58,4.0639
-122.0,46.6,59,4.0742
-122.0,46.6,60,4.0781
-122.0,46.6,61,4.0731
-122.0,46.6,62,4.0616
-122.0,46.6,63,4.0487
-122.0,46.6,64,4.0348
-122.0,46.6,65,4.0229
-122.0,46.6,66,4.0138
-122.0,46.6,67,4.0089
-122.0,46.6,68,4.012
-122.0,46.6,69,4.0249
-122.0,46.6,70,4.0441
-122.0,46.6,71,4.0673
-122.0,46.6,72,4.0911
-122.0,46.6,73,4.1149
-122.0,46.6,74,4.1354
-122.0,46.6,75,4.1521
-122.0,46.6,76,4.1633
-122.0,46.6,77,4.1702
-122.0,46.6,78,4.1726
-122.0,46.6,79,4.1716
-122.0,46.6,80,4.1704
-122.0,46.8,41,4.0063
-122.0,46.8,42,4.0432
-122.0,46.8,43,4.0715
-122.0,46.8,44,4.089
-122.0,46.8,45,4.0947
-122.0,46.8,46,4.0873
-122.0,46.8,47,4.0679
-122.0,46.8,48,4.0425
-122.0,46.8,49,4.0165
-122.0,46.8,50,3.992
-122.0,46.8,51,3.9671
-122.0,46.8,52,3.9446
-122.0,46.8,53,3.9259
-122.0,46.8,54,3.9127
-122.0,46.8,55,3.9006
-122.0,46.8,56,3.8905
-122.0,46.8,57,3.8859
-122.0,46.8,58,3.8888
-122.0,46.8,59,3.899
-122.0,46.8,60,3.9158
-122.0,46.8,61,3.9368
-122.0,46.8,62,3.9628
-122.0,46.8,63,3.9912
-122.0,46.8,64,4.0127
-122.0,46.8,65,4.0235
-122.0,46.8,66,4.0227
-122.0,46.8,67,4.0137
-122.0,46.8,68,4.001
-122.0,46.8,69,3.9878
-122.0,46.8,70,3.9748
-122.0,46.8,71,3.9636
-122.0,46.8,72,3.9559
-122.0,46.8,73,3.9547
-122.0,46.8,74,3.9605
-122.0,46.8,75,3.9704
-122.0,46.8,76,3.9813
-122.0,46.8,77,3.9907
-122.0,46.8,78,3.998
-122.0,46.8,79,4.0035
-122.0,46.8,80,4.0087
-122.0,47.0,41,4.0081
-122.0,47.0,42,4.0421
-122.0,47.0,43,4.07
-122.0,47.0,44,4.089
-122.0,47.0,45,4.0981
-122.0,47.0,46,4.0959
-122.0,47.0,47,4.0812
-122.0,47.0,48,4.0618
-122.0,47.0,49,4.0421
-122.0,47.0,50,4.0208
-122.0,47.0,51,3.9988
-122.0,47.0,52,3.9755
-122.0,47.0,53,3.9514
-122.0,47.0,54,3.9306
-122.0,47.0,55,3.9107
-122.0,47.0,56,3.8908
-122.0,47.0,57,3.8761
-122.0,47.0,58,3.8727
-122.0,47.0,59,3.8835
-122.0,47.0,60,3.9079
-122.0,47.0,61,3.943
-122.0,47.0,62,3.9842
-122.0,47.0,63,4.0324
-122.0,47.0,64,4.0752
-122.0,47.0,65,4.1015
-122.0,47.0,66,4.113
-122.0,47.0,67,4.1113
-122.0,47.0,68,4.0989
-122.0,47.0,69,4.0825
-122.0,47.0,70,4.067
-122.0,47.0,71,4.0543
-122.0,47.0,72,4.0443
-122.0,47.0,73,4.0378
-122.0,47.0,74,4.039
-122.0,47.0,75,4.0462
-122.0,47.0,76,4.0545
-122.0,47.0,77,4.0605
-122.0,47.0,78,4.0627
-122.0,47.0,79,4.0598
-122.0,47.0,80,4.0548
-122.0,47.2,41,3.9097
-122.0,47.2,42,3.9599
-122.0,47.2,43,4.016
-122.0,47.2,44,4.0753
-122.0,47.2,45,4.1362
-122.0,47.2,46,4.1977
-122.0,47.2,47,4.2511
-122.0,47.2,48,4.2957
-122.0,47.2,49,4.3329
-122.0,47.2,50,4.3615
-122.0,47.2,51,4.3813
-122.0,47.2,52,4.3921
-122.0,47.2,53,4.3941
-122.0,47.2,54,4.3888
-122.0,47.2,55,4.3784
-122.0,47.2,56,4.3644
-122.0,47.2,57,4.3486
-122.0,47.2,58,4.332
-122.0,47.2,59,4.3175
-122.0,47.2,60,4.3054
-122.0,47.2,61,4.2957
-122.0,47.2,62,4.2877
-122.0,47.2,63,4.279
-122.0,47.2,64,4.2781
-122.0,47.2,65,4.2844
-122.0,47.2,66,4.2916
-122.0,47.2,67,4.2967
-122.0,47.2,68,4.3017
-122.0,47.2,69,4.3069
-122.0,47.2,70,4.3137
-122.0,47.2,71,4.3226
-122.0,47.2,72,4.3337
-122.0,47.2,73,4.3467
-122.0,47.2,74,4.3594
-122.0,47.2,75,4.3688
-122.0,47.2,76,4.3753
-122.0,47.2,77,4.3781
-122.0,47.2,78,4.377
-122.0,47.2,79,4.3725
-122.0,47.2,80,4.3652
-122.0,47.4,41,3.877
-122.0,47.4,42,3.9187
-122.0,47.4,43,3.9677
-122.0,47.4,44,4.0235
-122.0,47.4,45,4.0843
-122.0,47.4,46,4.1486
-122.0,47.4,47,4.2093
-122.0,47.4,48,4.2687
-122.0,47.4,49,4.3252
-122.0,47.4,50,4.3777
-122.0,47.4,51,4.422
-122.0,47.4,52,4.4572
-122.0,47.4,53,4.4825
-122.0,47.4,54,4.4982
-122.0,47.4,55,4.5057
-122.0,47.4,56,4.5065
-122.0,47.4,57,4.5007
-122.0,47.4,58,4.4916
-122.0,47.4,59,4.4796
-122.0,47.4,60,4.4664
-122.0,47.4,61,4.4532
-122.0,47.4,62,4.44
-122.0,47.4,63,4.4286
-122.0,47.4,64,4.4253
-122.0,47.4,65,4.4302
-122.0,47.4,66,4.4369
-122.0,47.4,67,4.4432
-122.0,47.4,68,4.4481
-122.0,47.4,69,4.4519
-122.0,47.4,70,4.4554
-122.0,47.4,71,4.4592
-122.0,47.4,72,4.4624
-122.0,47.4,73,4.4643
-122.0,47.4,74,4.4631
-122.0,47.4,75,4.4571
-122.0,47.4,76,4.4453
-122.0,47.4,77,4.4288
-122.0,47.4,78,4.4083
-122.0,47.4,79,4.3872
-122.0,47.4,80,4.3665
-122.0,47.6,41,3.8015
-122.0,47.6,42,3.8669
-122.0,47.6,43,3.9425
-122.0,47.6,44,4.0207
-122.0,47.6,45,4.0959
-122.0,47.6,46,4.1594
-122.0,47.6,47,4.2033
-122.0,47.6,48,4.2313
-122.0,47.6,49,4.2476
-122.0,47.6,50,4.2539
-122.0,47.6,51,4.2551
-122.0,47.6,52,4.2559
-122.0,47.6,53,4.2587
-122.0,47.6,54,4.2651
-122.0,47.6,55,4.2773
-122.0,47.6,56,4.2937
-122.0,47.6,57,4.312
-122.0,47.6,58,4.3338
-122.0,47.6,59,4.3596
-122.0,47.6,60,4.3863
-122.0,47.6,61,4.4104
-122.0,47.6,62,4.4303
-122.0,47.6,63,4.4545
-122.0,47.6,64,4.4842
-122.0,47.6,65,4.5104
-122.0,47.6,66,4.5265
-122.0,47.6,67,4.5288
-122.0,47.6,68,4.5199
-122.0,47.6,69,4.5014
-122.0,47.6,70,4.4748
-122.0,47.6,71,4.4414
-122.0,47.6,72,4.405
-122.0,47.6,73,4.3696
-122.0,47.6,74,4.3373
-122.0,47.6,75,4.307
-122.0,47.6,76,4.2793
-122.0,47.6,77,4.2566
-122.0,47.6,78,4.2409
-122.0,47.6,79,4.231
-122.0,47.6,80,4.2223
-122.0,47.8,41,3.7536
-122.0,47.8,42,3.7822
-122.0,47.8,43,3.8243
-122.0,47.8,44,3.8759
-122.0,47.8,45,3.9297
-122.0,47.8,46,3.9765
-122.0,47.8,47,4.0111
-122.0,47.8,48,4.0326
-122.0,47.8,49,4.0392
-122.0,47.8,50,4.0302
-122.0,47.8,51,4.0115
-122.0,47.8,52,3.9869
-122.0,47.8,53,3.9632
-122.0,47.8,54,3.9449
-122.0,47.8,55,3.9373
-122.0,47.8,56,3.9436
-122.0,47.8,57,3.9621
-122.0,47.8,58,3.994
-122.0,47.8,59,4.0379
-122.0,47.8,60,4.0865
-122.0,47.8,61,4.136
-122.0,47.8,62,4.1882
-122.0,47.8,63,4.2395
-122.0,47.8,64,4.2797
-122.0,47.8,65,4.3047
-122.0,47.8,66,4.3152
-122.0,47.8,67,4.3123
-122.0,47.8,68,4.2971
-122.0,47.8,69,4.2712
-122.0,47.8,70,4.2395
-122.0,47.8,71,4.2065
-122.0,47.8,72,4.1775
-122.0,47.8,73,4.1578
-122.0,47.8,74,4.1481
-122.0,47.8,75,4.1474
-122.0,47.8,76,4.1564
-122.0,47.8,77,4.1742
-122.0,47.8,78,4.1975
-122.0,47.8,79,4.2201
-122.0,47.8,80,4.2394
-122.0,48.0,41,3.992
-122.0,48.0,42,3.9905
-122.0,48.0,43,3.9909
-122.0,48.0,44,3.994
-122.0,48.0,45,4.0007
-122.0,48.0,46,4.012
-122.0,48.0,47,4.0273
-122.0,48.0,48,4.0451
-122.0,48.0,49,4.0637
-122.0,48.0,50,4.0807
-122.0,48.0,51,4.0943
-122.0,48.0,52,4.1005
-122.0,48.0,53,4.0961
-122.0,48.0,54,4.081
-122.0,48.0,55,4.0587
-122.0,48.0,56,4.0334
-122.0,48.0,57,4.0112
-122.0,48.0,58,3.9958
-122.0,48.0,59,3.9921
-122.0,48.0,60,4.0011
-122.0,48.0,61,4.0249
-122.0,48.0,62,4.0616
-122.0,48.0,63,4.1061
-122.0,48.0,64,4.1565
-122.0,48.0,65,4.2103
-122.0,48.0,66,4.262
-122.0,48.0,67,4.3057
-122.0,48.0,68,4.3395
-122.0,48.0,69,4.3621
-122.0,48.0,70,4.3747
-122.0,48.0,71,4.3789
-122.0,48.0,72,4.3779
-122.0,48.0,73,4.3735
-122.0,48.0,74,4.367
-122.0,48.0,75,4.3609
-122.0,48.0,76,4.3577
-122.0,48.0,77,4.3574
-122.0,48.0,78,4.3599
-122.0,48.0,79,4.366
-122.0,48.0,80,4.375
-122.0,48.2,41,4.1479
-122.0,48.2,42,4.1525
-122.0,48.2,43,4.1653
-122.0,48.2,44,4.185
-122.0,48.2,45,4.2102
-122.0,48.2,46,4.2387
-122.0,48.2,47,4.268
-122.0,48.2,48,4.2953
-122.0,48.2,49,4.3195
-122.0,48.2,50,4.3386
-122.0,48.2,51,4.3525
-122.0,48.2,52,4.3599
-122.0,48.2,53,4.3598
-122.0,48.2,54,4.3534
-122.0,48.2,55,4.3395
-122.0,48.2,56,4.3189
-122.0,48.2,57,4.293
-122.0,48.2,58,4.2651
-122.0,48.2,59,4.2388
-122.0,48.2,60,4.2167
-122.0,48.2,61,4.2002
-122.0,48.2,62,4.1916
-122.0,48.2,63,4.1927
-122.0,48.2,64,4.2052
-122.0,48.2,65,4.2274
-122.0,48.2,66,4.2572
-122.0,48.2,67,4.2927
-122.0,48.2,68,4.3328
-122.0,48.2,69,4.3756
-122.0,48.2,70,4.4196
-122.0,48.2,71,4.4606
-122.0,48.2,72,4.4962
-122.0,48.2,73,4.524
-122.0,48.2,74,4.5447
-122.0,48.2,75,4.5582
-122.0,48.2,76,4.564
-122.0,48.2,77,4.5619
-122.0,48.2,78,4.5527
-122.0,48.2,79,4.5379
-122.0,48.2,80,4.5188
-122.0,48.4,41,4.2133
-122.0,48.4,42,4.21
-122.0,48.4,43,4.2084
-122.0,48.4,44,4.2089
-122.0,48.4,45,4.2109
-122.0,48.4,46,4.2138
-122.0,48.4,47,4.2164
-122.0,48.4,48,4.2177
-122.0,48.4,49,4.2162
-122.0,48.4,50,4.212
-122.0,48.4,51,4.2042
-122.0,48.4,52,4.1928
-122.0,48.4,53,4.1791
-122.0,48.4,54,4.1631
-122.0,48.4,55,4.1451
-122.0,48.4,56,4.1268
-122.0,48.4,57,4.1111
-122.0,48.4,58,4.0988
-122.0,48.4,59,4.0911
-122.0,48.4,60,4.0875
-122.0,48.4,61,4.0878
-122.0,48.4,62,4.0914
-122.0,48.4,63,4.0979
-122.0,48.4,64,4.1057
-122.0,48.4,65,4.1166
-122.0,48.4,66,4.1307
-122.0,48.4,67,4.1494
-122.0,48.4,68,4.1748
-122.0,48.4,69,4.2081
-122.0,48.4,70,4.2468
-122.0,48.4,71,4.2867
-122.0,48.4,72,4.3259
-122.0,48.4,73,4.363
-122.0,48.4,74,4.3956
-122.0,48.4,75,4.4222
-122.0,48.4,76,4.4426
-122.0,48.4,77,4.4573
-122.0,48.4,78,4.4682
-122.0,48.4,79,4.4767
-122.0,48.4,80,4.4837
-122.0,48.8,41,4.0654
-122.0,48.8,42,4.0862
-122.0,48.8,43,4.0895
-122.0,48.8,44,4.0753
-122.0,48.8,45,4.0427
-122.0,48.8,46,3.9926
-122.0,48.8,47,3.9352
-122.0,48.8,48,3.8788
-122.0,48.8,49,3.8213
-122.0,48.8,50,3.7714
-122.0,48.8,51,3.7318
-122.0,48.8,52,3.7025
-122.0,48.8,53,3.6848
-122.0,48.8,54,3.6777
-122.0,48.8,55,3.6761
-122.0,48.8,56,3.6779
-122.0,48.8,57,3.6837
-122.0,48.8,58,3.6896
-122.0,48.8,59,3.6915
-122.0,48.8,60,3.6907
-122.0,48.8,61,3.6929
-122.0,48.8,62,3.6946
-122.0,48.8,63,3.6864
-122.0,48.8,64,3.6735
-122.0,48.8,65,3.6643
-122.0,48.8,66,3.6578
-122.0,48.8,67,3.6547
-122.0,48.8,68,3.6604
-122.0,48.8,69,3.6743
-122.0,48.8,70,3.6947
-122.0,48.8,71,3.7215
-122.0,48.8,72,3.7525
-122.0,48.8,73,3.7887
-122.0,48.8,74,3.828
